time_stamp,sensor_index,humidity,temperature,pm2.5_alt,sensor_id
1730235600,220759,48.0,-233.0,13.5,220759
1730241600,220759,54.8,-233.0,14.3,220759
1730233200,220759,44.8,-233.0,12.2,220759
1730654400,220759,39.6,-233.0,3.1,220759
1730644200,220759,62.8,-233.0,4.6,220759
1730598000,220759,61.6,-233.0,17.1,220759
1730653800,220759,40.0,-233.0,3.7,220759
1730614200,220759,73.2,-233.0,7.6,220759
1730652000,220759,42.0,-233.0,3.6,220759
1730616600,220759,74.0,-233.0,7.8,220759
1730930400,220759,95.6,-233.0,8.9,220759
1730927400,220759,93.6,-233.0,10.8,220759
1730891400,220759,100.0,-233.0,3.6,220759
1730857200,220759,100.0,-233.0,1.9,220759
1730889000,220759,100.0,-233.0,3.5,220759
1730865600,220759,100.0,-233.0,2.8,220759
1730913600,220759,100.0,-233.0,8.0,220759
1730877000,220759,100.0,-233.0,2.0,220759
1730920800,220759,85.6,-233.0,5.2,220759
1730863200,220759,100.0,-233.0,2.3,220759
1731057000,220759,100.0,-233.0,16.9,220759
1731013200,220759,72.6,-233.0,2.9,220759
1731008400,220759,70.8,-233.0,3.8,220759
1731001800,220759,75.6,-233.0,3.0,220759
1730943600,220759,100.0,-233.0,5.1,220759
1730940000,220759,100.0,-233.0,5.9,220759
1730988000,220759,100.0,-233.0,3.9,220759
1730956800,220759,100.0,-233.0,3.7,220759
1730310000,220759,54.0,-233.0,10.5,220759
1730250000,220759,67.6,-233.0,15.4,220759
1730316000,220759,45.4,-233.0,9.8,220759
1730263200,220759,86.8,-233.0,16.0,220759
1730408400,220759,100.0,-233.0,2.2,220759
1730409000,220759,100.0,-233.0,3.2,220759
1730554200,220759,100.0,-233.0,8.8,220759
1730524200,220759,92.8,-233.0,10.7,220759
1730532000,220759,95.0,-233.0,8.0,220759
1730547000,220759,98.0,-233.0,9.5,220759
1730584200,220759,36.0,-233.0,4.4,220759
1730542800,220759,97.0,-233.0,8.6,220759
1730548800,220759,98.2,-233.0,9.0,220759
1730567400,220759,55.8,-233.0,6.5,220759
1731078000,220759,100.0,-233.0,10.7,220759
1730687400,220759,86.8,-233.0,7.6,220759
1730714400,220759,100.0,-233.0,7.7,220759
1730728200,220759,100.0,-233.0,7.6,220759
1730710200,220759,100.0,-233.0,7.8,220759
1730756400,220759,100.0,-233.0,7.5,220759
1730497200,220759,53.4,-233.0,5.1,220759
1730494200,220759,55.6,-233.0,5.1,220759
1730474400,220759,89.8,-233.0,2.4,220759
1730490600,220759,53.8,-233.0,4.8,220759
1730445600,220759,95.0,-233.0,1.2,220759
1730492400,220759,57.0,-233.0,5.0,220759
1730440200,220759,98.0,-233.0,1.0,220759
1730817600,220759,100.0,-233.0,4.3,220759
1730835000,220759,82.6,-233.0,3.6,220759
1730819400,220759,100.0,-233.0,4.7,220759
1730766000,220759,100.0,-233.0,5.5,220759
1731037200,220759,97.0,-233.0,10.6,220759
1731068400,220759,100.0,-233.0,25.3,220759
1730190000,220759,100.0,-233.0,18.7,220759
1730244000,220759,62.2,-233.0,15.3,220759
1730197200,220759,100.0,-233.0,19.9,220759
1730187000,220759,100.0,-233.0,17.0,220759
1731066000,220759,100.0,-233.0,26.5,220759
1730600400,220759,64.8,-233.0,11.4,220759
1730656800,220759,40.0,-233.0,3.8,220759
1731058800,220759,100.0,-233.0,15.5,220759
1730876400,220759,100.0,-233.0,1.8,220759
1730928600,220759,94.6,-233.0,9.9,220759
1730903400,220759,100.0,-233.0,11.4,220759
1730871000,220759,100.0,-233.0,1.4,220759
1730860200,220759,100.0,-233.0,1.6,220759
1730879400,220759,100.0,-233.0,2.4,220759
1730994000,220759,92.6,-233.0,2.4,220759
1731022800,220759,84.0,-233.0,26.9,220759
1731020400,220759,79.8,-233.0,4.8,220759
1730951400,220759,100.0,-233.0,4.3,220759
1730298600,220759,100.0,-233.0,14.5,220759
1730259600,220759,79.8,-233.0,14.7,220759
1730292000,220759,100.0,-233.0,19.9,220759
1730252400,220759,71.2,-233.0,15.3,220759
1730263800,220759,87.8,-233.0,16.2,220759
1730362200,220759,100.0,-233.0,5.1,220759
1730382600,220759,100.0,-233.0,2.2,220759
1730346000,220759,81.4,-233.0,6.5,220759
1730347800,220759,84.4,-233.0,5.9,220759
1730572200,220759,39.2,-233.0,4.0,220759
1730562000,220759,83.8,-233.0,6.1,220759
1731076200,220759,100.0,-233.0,12.4,220759
1730698800,220759,94.0,-233.0,7.4,220759
1730741400,220759,100.0,-233.0,5.3,220759
1730701200,220759,94.0,-233.0,7.8,220759
1730685000,220759,82.6,-233.0,7.3,220759
1730502600,220759,65.2,-233.0,7.0,220759
1730496600,220759,51.6,-233.0,5.4,220759
1730472600,220759,91.8,-233.0,2.6,220759
1730468400,220759,98.0,-233.0,8.3,220759
1730443800,220759,97.2,-233.0,1.2,220759
1730464200,220759,97.0,-233.0,4.0,220759
1730802000,220759,100.0,-233.0,2.3,220759
1730794200,220759,100.0,-233.0,2.5,220759
1730832000,220759,83.0,-233.0,3.7,220759
1730846400,220759,100.0,-233.0,4.9,220759
1730790600,220759,100.0,-233.0,2.7,220759
1730770200,220759,100.0,-233.0,6.2,220759
1730850000,220759,100.0,-233.0,4.4,220759
1730773800,220759,100.0,-233.0,4.6,220759
1731087000,220759,48.2,-233.0,3.7,220759
1731069000,220759,100.0,-233.0,24.5,220759
1730194200,220759,100.0,-233.0,19.5,220759
1730235000,220759,48.0,-233.0,13.1,220759
1730238600,220759,51.2,-233.0,14.1,220759
1730220600,220759,79.6,-233.0,14.1,220759
1730177400,220759,94.4,-233.0,13.1,220759
1731043200,220759,99.0,-233.0,14.5,220759
1731046200,220759,100.0,-233.0,16.1,220759
1730616000,220759,73.8,-233.0,7.8,220759
1730601000,220759,65.6,-233.0,10.6,220759
1730641800,220759,67.4,-233.0,5.8,220759
1730671800,220759,66.2,-233.0,11.1,220759
1730605200,220759,69.8,-233.0,9.4,220759
1731076800,220759,100.0,-233.0,12.3,220759
1730897400,220759,100.0,-233.0,7.8,220759
1730917200,220759,96.0,-233.0,5.8,220759
1730925600,220759,91.2,-233.0,8.6,220759
1730917800,220759,92.4,-233.0,5.2,220759
1730898600,220759,100.0,-233.0,10.7,220759
1730878800,220759,100.0,-233.0,2.3,220759
1730922000,220759,85.8,-233.0,4.8,220759
1730931000,220759,96.6,-233.0,13.8,220759
1731007800,220759,70.6,-233.0,3.8,220759
1730958000,220759,100.0,-233.0,3.9,220759
1730937600,220759,100.0,-233.0,6.5,220759
1730986800,220759,100.0,-233.0,4.3,220759
1730303400,220759,88.2,-233.0,12.3,220759
1730317800,220759,45.0,-233.0,9.3,220759
1730301600,220759,95.4,-233.0,13.1,220759
1730297400,220759,100.0,-233.0,15.8,220759
1730265000,220759,89.8,-233.0,16.9,220759
1730272800,220759,100.0,-233.0,19.1,220759
1730313600,220759,46.2,-233.0,10.2,220759
1730271600,220759,99.6,-233.0,18.8,220759
1731086400,220759,50.0,-233.0,3.4,220759
1730390400,220759,100.0,-233.0,1.9,220759
1730404200,220759,100.0,-233.0,2.4,220759
1730367000,220759,100.0,-233.0,5.6,220759
1730577000,220759,36.0,-233.0,3.4,220759
1730518200,220759,89.0,-233.0,8.4,220759
1730514000,220759,85.4,-233.0,9.4,220759
1730696400,220759,94.0,-233.0,7.3,220759
1730728800,220759,100.0,-233.0,7.8,220759
1730715000,220759,100.0,-233.0,7.5,220759
1730699400,220759,94.0,-233.0,7.4,220759
1730755800,220759,100.0,-233.0,5.6,220759
1730753400,220759,100.0,-233.0,5.7,220759
1730453400,220759,97.4,-233.0,1.8,220759
1730457600,220759,99.0,-233.0,3.0,220759
1730464800,220759,98.0,-233.0,9.7,220759
1730419200,220759,100.0,-233.0,6.0,220759
1730452800,220759,96.4,-233.0,1.8,220759
1730419800,220759,100.0,-233.0,6.4,220759
1730483400,220759,59.6,-233.0,3.2,220759
1730844600,220759,100.0,-233.0,4.5,220759
1730827800,220759,87.2,-233.0,4.5,220759
1730841000,220759,79.0,-233.0,3.4,220759
1730848200,220759,100.0,-233.0,4.4,220759
1730825400,220759,93.4,-233.0,4.7,220759
1731054600,220759,100.0,-233.0,17.0,220759
1730193600,220759,100.0,-233.0,21.8,220759
1730176800,220759,92.8,-233.0,12.8,220759
1730225400,220759,55.8,-233.0,13.6,220759
1730217600,220759,91.6,-233.0,15.7,220759
1731050400,220759,100.0,-233.0,17.5,220759
1731040200,220759,99.0,-233.0,14.1,220759
1730644800,220759,61.0,-233.0,4.7,220759
1730596200,220759,58.6,-233.0,28.6,220759
1730594400,220759,54.8,-233.0,20.8,220759
1730595000,220759,56.2,-233.0,25.3,220759
1730677800,220759,79.0,-233.0,7.1,220759
1730631000,220759,76.8,-233.0,6.4,220759
1730622600,220759,79.0,-233.0,7.4,220759
1730634600,220759,75.0,-233.0,5.8,220759
1730884800,220759,100.0,-233.0,3.4,220759
1731059400,220759,100.0,-233.0,15.3,220759
1730941200,220759,100.0,-233.0,5.5,220759
1730995200,220759,91.0,-233.0,3.5,220759
1731007200,220759,67.4,-233.0,4.4,220759
1731011400,220759,73.5,-233.0,3.2,220759
1731004800,220759,67.8,-233.0,3.2,220759
1730286600,220759,100.0,-233.0,20.4,220759
1730284800,220759,100.0,-233.0,20.8,220759
1730323200,220759,43.6,-233.0,8.4,220759
1730266800,220759,93.2,-233.0,17.8,220759
1730288400,220759,100.0,-233.0,20.4,220759
1730349600,220759,88.4,-233.0,5.7,220759
1730407200,220759,100.0,-233.0,2.1,220759
1730417400,220759,100.0,-233.0,6.2,220759
1730345400,220759,80.4,-233.0,6.5,220759
1730506200,220759,72.0,-233.0,12.8,220759
1730565000,220759,69.8,-233.0,6.2,220759
1730520600,220759,91.0,-233.0,9.5,220759
1730508000,220759,74.6,-233.0,9.5,220759
1730530200,220759,95.2,-233.0,8.2,220759
1730550000,220759,99.0,-233.0,9.3,220759
1730553600,220759,100.0,-233.0,10.6,220759
1730540400,220759,97.8,-233.0,8.4,220759
1730556600,220759,100.0,-233.0,7.4,220759
1730518800,220759,89.8,-233.0,8.8,220759
1730560800,220759,89.2,-233.0,6.5,220759
1730749200,220759,100.0,-233.0,7.0,220759
1730707800,220759,100.0,-233.0,7.9,220759
1730716200,220759,100.0,-233.0,7.9,220759
1730718600,220759,100.0,-233.0,7.8,220759
1730494800,220759,53.0,-233.0,5.6,220759
1730431200,220759,100.0,-233.0,1.7,220759
1730487000,220759,50.8,-233.0,3.9,220759
1730432400,220759,100.0,-233.0,1.9,220759
1730434800,220759,100.0,-233.0,1.3,220759
1730478600,220759,78.6,-233.0,3.0,220759
1730799000,220759,100.0,-233.0,2.4,220759
1730790000,220759,100.0,-233.0,2.9,220759
1730787000,220759,100.0,-233.0,3.6,220759
1730808600,220759,100.0,-233.0,2.6,220759
1730806200,220759,100.0,-233.0,2.3,220759
1730841600,220759,80.6,-233.0,3.6,220759
1731062400,220759,100.0,-233.0,13.5,220759
1730188800,220759,100.0,-233.0,18.2,220759
1730203200,220759,100.0,-233.0,20.4,220759
1731077400,220759,100.0,-233.0,11.3,220759
1731091200,220759,37.8,-233.0,2.8,220759
1730626200,220759,79.4,-233.0,7.0,220759
1730608800,220759,72.2,-233.0,8.5,220759
1730670600,220759,59.8,-233.0,10.2,220759
1730605800,220759,70.6,-233.0,9.1,220759
1730674800,220759,74.8,-233.0,7.0,220759
1730631600,220759,76.2,-233.0,6.6,220759
1730629800,220759,78.0,-233.0,6.5,220759
1730673600,220759,72.8,-233.0,7.3,220759
1730653200,220759,40.4,-233.0,5.0,220759
1730673000,220759,71.0,-233.0,7.3,220759
1731073800,220759,100.0,-233.0,17.6,220759
1730928000,220759,94.0,-233.0,11.7,220759
1730931600,220759,97.6,-233.0,13.4,220759
1730892000,220759,100.0,-233.0,3.9,220759
1730893200,220759,100.0,-233.0,3.9,220759
1730904000,220759,100.0,-233.0,12.3,220759
1731061200,220759,100.0,-233.0,13.5,220759
1731012000,220759,71.0,-233.0,2.9,220759
1731015000,220759,69.2,-233.0,3.1,220759
1730947800,220759,100.0,-233.0,4.3,220759
1730993400,220759,93.6,-233.0,2.6,220759
1730292600,220759,100.0,-233.0,19.8,220759
1730294400,220759,100.0,-233.0,19.5,220759
1730247600,220759,64.4,-233.0,15.5,220759
1730314200,220759,45.8,-233.0,10.6,220759
1730293800,220759,100.0,-233.0,19.9,220759
1730412600,220759,100.0,-233.0,3.5,220759
1730357400,220759,100.0,-233.0,4.9,220759
1730378400,220759,100.0,-233.0,6.0,220759
1730382000,220759,100.0,-233.0,2.0,220759
1730398800,220759,100.0,-233.0,1.6,220759
1730570400,220759,44.0,-233.0,5.5,220759
1730559000,220759,95.6,-233.0,6.4,220759
1730709000,220759,100.0,-233.0,8.0,220759
1730682600,220759,78.0,-233.0,5.8,220759
1730737800,220759,100.0,-233.0,5.7,220759
1730762400,220759,100.0,-233.0,6.5,220759
1730503800,220759,70.0,-233.0,13.3,220759
1730493600,220759,57.6,-233.0,4.5,220759
1730476800,220759,85.0,-233.0,2.4,220759
1730427000,220759,100.0,-233.0,1.8,220759
1730422200,220759,100.0,-233.0,5.3,220759
1730437200,220759,100.0,-233.0,1.2,220759
1730784600,220759,100.0,-233.0,3.8,220759
1730789400,220759,100.0,-233.0,2.9,220759
1730822400,220759,98.6,-233.0,4.7,220759
1730809200,220759,100.0,-233.0,3.0,220759
1731061800,220759,100.0,-233.0,13.1,220759
1730189400,220759,100.0,-233.0,18.4,220759
1730197800,220759,100.0,-233.0,20.8,220759
1730179800,220759,99.8,-233.0,14.4,220759
1730215200,220759,100.0,-233.0,17.4,220759
1730239200,220759,51.8,-233.0,14.5,220759
1730633400,220759,76.0,-233.0,6.2,220759
1730674200,220759,74.0,-233.0,7.2,220759
1730596800,220759,60.0,-233.0,28.9,220759
1731090000,220759,39.2,-233.0,2.5,220759
1730883000,220759,100.0,-233.0,3.2,220759
1730875800,220759,100.0,-233.0,1.7,220759
1731045600,220759,100.0,-233.0,16.5,220759
1731053400,220759,100.0,-233.0,17.3,220759
1731085800,220759,53.0,-233.0,3.5,220759
1731009000,220759,67.6,-233.0,3.3,220759
1730939400,220759,100.0,-233.0,6.3,220759
1730985600,220759,100.0,-233.0,7.2,220759
1730975400,220759,100.0,-233.0,3.1,220759
1731046800,220759,100.0,-233.0,14.6,220759
1730248800,220759,65.6,-233.0,15.3,220759
1730330400,220759,63.8,-233.0,10.1,220759
1730257800,220759,76.8,-233.0,14.8,220759
1731085200,220759,56.2,-233.0,2.9,220759
1730402400,220759,100.0,-233.0,1.9,220759
1730395800,220759,100.0,-233.0,2.3,220759
1730370000,220759,100.0,-233.0,5.7,220759
1730403600,220759,100.0,-233.0,2.2,220759
1730334000,220759,69.0,-233.0,10.2,220759
1730389200,220759,100.0,-233.0,2.3,220759
1730364600,220759,100.0,-233.0,5.5,220759
1730572800,220759,38.2,-233.0,4.5,220759
1730513400,220759,84.6,-233.0,10.1,220759
1730562600,220759,81.2,-233.0,6.2,220759
1730522400,220759,92.0,-233.0,9.9,220759
1730546400,220759,98.0,-233.0,9.3,220759
1730590800,220759,46.8,-233.0,22.1,220759
1730536200,220759,96.0,-233.0,8.0,220759
1730521800,220759,92.0,-233.0,10.0,220759
1730745000,220759,100.0,-233.0,6.5,220759
1730500800,220759,59.2,-233.0,5.4,220759
1730504400,220759,70.0,-233.0,26.0,220759
1730454600,220759,98.6,-233.0,1.8,220759
1730451000,220759,95.0,-233.0,1.7,220759
1730425200,220759,100.0,-233.0,2.7,220759
1730442000,220759,97.8,-233.0,1.1,220759
1730477400,220759,83.6,-233.0,4.1,220759
1730460000,220759,99.0,-233.0,2.4,220759
1730797800,220759,100.0,-233.0,2.5,220759
1730782800,220759,100.0,-233.0,3.6,220759
1730791800,220759,100.0,-233.0,2.6,220759
1730840400,220759,77.5,-233.0,3.5,220759
1730809800,220759,100.0,-233.0,3.2,220759
1730234400,220759,47.4,-233.0,13.0,220759
1730181000,220759,100.0,-233.0,15.2,220759
1730178000,220759,95.2,-233.0,13.5,220759
1730242200,220759,56.4,-233.0,14.4,220759
1730182200,220759,100.0,-233.0,15.4,220759
1730625600,220759,79.8,-233.0,7.0,220759
1730637000,220759,73.0,-233.0,5.1,220759
1730640600,220759,69.2,-233.0,14.5,220759
1730655600,220759,38.0,-233.0,2.9,220759
1730635200,220759,74.8,-233.0,5.6,220759
1731063000,220759,100.0,-233.0,13.4,220759
1730892600,220759,100.0,-233.0,4.1,220759
1730919000,220759,87.6,-233.0,5.0,220759
1730853000,220759,100.0,-233.0,3.8,220759
1730911800,220759,100.0,-233.0,9.2,220759
1730926200,220759,92.0,-233.0,6.4,220759
1730902200,220759,100.0,-233.0,17.6,220759
1730869200,220759,100.0,-233.0,1.3,220759
1730956200,220759,100.0,-233.0,3.6,220759
1730966400,220759,97.0,-233.0,6.6,220759
1730261400,220759,83.6,-233.0,15.2,220759
1730255400,220759,73.8,-233.0,14.8,220759
1730320800,220759,45.0,-233.0,9.2,220759
1730291400,220759,100.0,-233.0,20.0,220759
1730318400,220759,45.0,-233.0,9.3,220759
1730304600,220759,84.8,-233.0,12.2,220759
1730268000,220759,95.2,-233.0,18.3,220759
1730397600,220759,100.0,-233.0,2.5,220759
1730344200,220759,77.8,-233.0,7.0,220759
1730405400,220759,100.0,-233.0,2.2,220759
1730343000,220759,75.2,-233.0,7.5,220759
1730393400,220759,100.0,-233.0,1.1,220759
1730583600,220759,36.0,-233.0,3.8,220759
1730569800,220759,44.4,-233.0,6.2,220759
1730591400,220759,48.4,-233.0,25.0,220759
1730525400,220759,94.0,-233.0,9.6,220759
1730587800,220759,40.4,-233.0,8.5,220759
1730555400,220759,100.0,-233.0,7.9,220759
1730553000,220759,100.0,-233.0,18.6,220759
1730698200,220759,94.0,-233.0,7.6,220759
1730726400,220759,100.0,-233.0,7.6,220759
1730752800,220759,100.0,-233.0,5.6,220759
1730712000,220759,100.0,-233.0,7.9,220759
1730739000,220759,100.0,-233.0,5.4,220759
1730455800,220759,99.8,-233.0,1.9,220759
1730424600,220759,100.0,-233.0,2.8,220759
1730454000,220759,98.0,-233.0,1.7,220759
1730847600,220759,100.0,-233.0,4.6,220759
1730815800,220759,100.0,-233.0,4.1,220759
1730798400,220759,100.0,-233.0,2.5,220759
1730808000,220759,100.0,-233.0,2.6,220759
1730778000,220759,100.0,-233.0,4.1,220759
1730217000,220759,95.0,-233.0,16.6,220759
1730206800,220759,100.0,-233.0,21.3,220759
1730175600,220759,90.8,-233.0,12.5,220759
1730188200,220759,100.0,-233.0,17.8,220759
1731074400,220759,100.0,-233.0,18.7,220759
1730632800,220759,76.0,-233.0,6.3,220759
1730662800,220759,50.8,-233.0,4.3,220759
1730612400,220759,73.0,-233.0,7.9,220759
1730610000,220759,72.0,-233.0,8.0,220759
1730601600,220759,67.0,-233.0,10.3,220759
1730646000,220759,57.6,-233.0,4.4,220759
1730664000,220759,52.0,-233.0,4.6,220759
1730638800,220759,72.0,-233.0,5.2,220759
1730924400,220759,91.2,-233.0,9.0,220759
1730872800,220759,100.0,-233.0,1.7,220759
1730853600,220759,100.0,-233.0,3.3,220759
1730934000,220759,100.0,-233.0,6.7,220759
1730889600,220759,100.0,-233.0,3.7,220759
1730989200,220759,100.0,-233.0,3.4,220759
1730944800,220759,100.0,-233.0,4.9,220759
1730949000,220759,100.0,-233.0,3.9,220759
1730963400,220759,99.0,-233.0,4.5,220759
1730991600,220759,98.0,-233.0,2.2,220759
1730959200,220759,100.0,-233.0,4.1,220759
1730329200,220759,60.4,-233.0,10.8,220759
1730296200,220759,100.0,-233.0,16.8,220759
1730290800,220759,100.0,-233.0,20.0,220759
1731025200,220759,87.4,-233.0,21.4,220759
1730414400,220759,100.0,-233.0,4.6,220759
1730336400,220759,69.8,-233.0,10.2,220759
1730394000,220759,100.0,-233.0,1.3,220759
1730370600,220759,100.0,-233.0,6.0,220759
1730341200,220759,72.0,-233.0,8.5,220759
1730353200,220759,95.8,-233.0,4.7,220759
1730410200,220759,100.0,-233.0,2.7,220759
1730508600,220759,75.8,-233.0,10.0,220759
1730537400,220759,97.0,-233.0,7.6,220759
1730542200,220759,97.6,-233.0,8.4,220759
1730697000,220759,94.0,-233.0,7.6,220759
1730752200,220759,100.0,-233.0,5.3,220759
1730736600,220759,100.0,-233.0,5.9,220759
1730748000,220759,100.0,-233.0,7.2,220759
1730729400,220759,100.0,-233.0,8.2,220759
1730685600,220759,83.4,-233.0,6.9,220759
1730742600,220759,100.0,-233.0,5.9,220759
1730739600,220759,100.0,-233.0,5.4,220759
1730495400,220759,53.8,-233.0,5.4,220759
1730484600,220759,57.4,-233.0,3.9,220759
1730430000,220759,100.0,-233.0,1.7,220759
1730796000,220759,100.0,-233.0,2.4,220759
1730777400,220759,100.0,-233.0,4.3,220759
1730824800,220759,93.6,-233.0,4.5,220759
1730836800,220759,77.6,-233.0,3.4,220759
1730818800,220759,100.0,-233.0,4.7,220759
1730208000,220759,100.0,-233.0,20.9,220759
1730223000,220759,66.4,-233.0,13.3,220759
1730218200,220759,88.6,-233.0,15.4,220759
1730185800,220759,100.0,-233.0,16.7,220759
1730229000,220759,46.4,-233.0,12.8,220759
1730232000,220759,46.0,-233.0,12.7,220759
1731064800,220759,100.0,-233.0,26.6,220759
1731027600,220759,89.0,-233.0,15.4,220759
1730647800,220759,53.4,-233.0,5.4,220759
1730637600,220759,73.0,-233.0,5.3,220759
1730617800,220759,75.2,-233.0,7.4,220759
1731034800,220759,94.8,-233.0,29.5,220759
1731051000,220759,100.0,-233.0,16.6,220759
1730872200,220759,100.0,-233.0,1.7,220759
1730896800,220759,100.0,-233.0,6.6,220759
1730901000,220759,100.0,-233.0,32.1,220759
1730910000,220759,100.0,-233.0,9.7,220759
1730907600,220759,100.0,-233.0,13.8,220759
1730986200,220759,100.0,-233.0,4.5,220759
1730970600,220759,99.0,-233.0,4.1,220759
1730990400,220759,100.0,-233.0,2.2,220759
1730948400,220759,100.0,-233.0,4.2,220759
1730965200,220759,97.4,-233.0,6.2,220759
1730332200,220759,66.4,-233.0,10.2,220759
1730258400,220759,77.6,-233.0,14.8,220759
1730302800,220759,90.2,-233.0,13.3,220759
1730280600,220759,100.0,-233.0,20.8,220759
1730351400,220759,91.6,-233.0,5.4,220759
1730362800,220759,100.0,-233.0,5.3,220759
1730394600,220759,100.0,-233.0,1.7,220759
1730401200,220759,100.0,-233.0,1.5,220759
1730338200,220759,71.6,-233.0,9.8,220759
1730407800,220759,100.0,-233.0,3.4,220759
1730355600,220759,100.0,-233.0,4.6,220759
1730581200,220759,34.8,-233.0,3.1,220759
1730519400,220759,90.2,-233.0,8.8,220759
1730589000,220759,42.6,-233.0,12.4,220759
1730574600,220759,39.0,-233.0,4.2,220759
1730536800,220759,96.0,-233.0,8.1,220759
1730713800,220759,100.0,-233.0,7.7,220759
1730735400,220759,100.0,-233.0,6.6,220759
1730738400,220759,100.0,-233.0,5.3,220759
1730704200,220759,99.0,-233.0,7.8,220759
1730724000,220759,100.0,-233.0,7.9,220759
1730689800,220759,89.6,-233.0,7.0,220759
1730724600,220759,100.0,-233.0,7.7,220759
1730706000,220759,100.0,-233.0,7.8,220759
1730750400,220759,100.0,-233.0,6.0,220759
1730436600,220759,100.0,-233.0,1.2,220759
1730427600,220759,100.0,-233.0,1.7,220759
1730469000,220759,96.4,-233.0,3.5,220759
1730421600,220759,100.0,-233.0,4.7,220759
1730431800,220759,100.0,-233.0,1.9,220759
1730466000,220759,97.2,-233.0,7.3,220759
1730463600,220759,97.6,-233.0,3.8,220759
1730444400,220759,96.2,-233.0,1.2,220759
1730786400,220759,100.0,-233.0,3.4,220759
1730850600,220759,100.0,-233.0,4.8,220759
1730788800,220759,100.0,-233.0,3.0,220759
1730820000,220759,100.0,-233.0,4.6,220759
1730224800,220759,58.0,-233.0,13.9,220759
1730211000,220759,100.0,-233.0,19.3,220759
1730199000,220759,100.0,-233.0,19.9,220759
1730205000,220759,100.0,-233.0,20.3,220759
1731072600,220759,100.0,-233.0,27.2,220759
1730595600,220759,57.8,-233.0,28.5,220759
1730648400,220759,51.4,-233.0,4.8,220759
1730602800,220759,68.2,-233.0,10.2,220759
1730672400,220759,69.0,-233.0,9.1,220759
1730598600,220759,62.6,-233.0,14.1,220759
1730649000,220759,49.6,-233.0,4.2,220759
1731024600,220759,86.6,-233.0,14.1,220759
1731056400,220759,100.0,-233.0,17.5,220759
1731027000,220759,89.0,-233.0,20.4,220759
1731066600,220759,100.0,-233.0,23.1,220759
