time_stamp,sensor_index,humidity,temperature,pm2.5_alt,sensor_id
1730280600,220755,63.4,66.0,19.4,220755
1730320800,220755,37.0,79.4,8.4,220755
1730252400,220755,47.0,73.0,14.2,220755
1730686800,220755,54.6,68.0,6.3,220755
1730731200,220755,70.0,66.8,7.0,220755
1730712600,220755,63.0,67.2,7.3,220755
1730686200,220755,54.2,68.0,6.4,220755
1730752200,220755,66.8,69.8,4.7,220755
1730709000,220755,63.4,67.0,7.3,220755
1730737800,220755,58.0,72.0,5.1,220755
1731092400,220755,38.0,64.0,2.5,220755
1731007200,220755,50.2,58.0,4.3,220755
1731016200,220755,49.0,59.0,3.8,220755
1730955600,220755,62.0,57.2,4.8,220755
1731019800,220755,51.6,58.0,10.9,220755
1730937600,220755,64.2,61.8,6.5,220755
1730998200,220755,51.2,58.2,3.2,220755
1730996400,220755,52.8,59.4,2.9,220755
1730844600,220755,59.6,72.0,4.2,220755
1730774400,220755,61.0,69.8,3.8,220755
1730908800,220755,68.8,68.0,10.9,220755
1730904600,220755,71.4,66.2,11.3,220755
1730911800,220755,64.8,69.0,7.5,220755
1730504400,220755,49.2,54.0,14.5,220755
1730472000,220755,56.4,47.0,2.5,220755
1730437800,220755,58.0,53.0,1.3,220755
1730445600,220755,55.2,50.0,1.6,220755
1730475000,220755,53.8,48.8,2.6,220755
1730427600,220755,59.0,58.0,1.7,220755
1730479800,220755,50.8,51.8,3.2,220755
1730643600,220755,46.8,56.4,4.5,220755
1730639400,220755,50.0,53.0,5.4,220755
1730593200,220755,43.6,56.0,21.1,220755
1730628000,220755,53.0,51.0,7.6,220755
1730372400,220755,64.8,70.2,5.4,220755
1730382600,220755,72.2,65.8,2.0,220755
1730368800,220755,65.0,69.4,5.1,220755
1730380200,220755,68.4,71.0,5.5,220755
1730347800,220755,52.8,70.0,6.1,220755
1730397000,220755,67.2,68.6,1.7,220755
1730356200,220755,59.0,68.8,4.7,220755
1730338200,220755,47.0,72.2,8.9,220755
1730371200,220755,65.0,70.0,5.1,220755
1730400000,220755,66.2,68.8,1.3,220755
1730381400,220755,70.8,69.6,5.0,220755
1730369400,220755,65.0,69.6,5.4,220755
1730407800,220755,69.4,67.4,2.1,220755
1730517000,220755,57.8,49.0,10.0,220755
1730571600,220755,42.0,60.0,4.9,220755
1730548800,220755,63.0,43.0,11.1,220755
1730195400,220755,68.8,65.0,17.9,220755
1730238600,220755,39.0,79.0,12.7,220755
1730185200,220755,64.0,64.8,15.6,220755
1730203200,220755,69.0,65.0,18.9,220755
1730229600,220755,37.6,80.8,11.9,220755
1730190000,220755,67.0,64.0,17.5,220755
1730312400,220755,40.0,79.0,9.5,220755
1730306400,220755,47.0,75.8,11.2,220755
1730305800,220755,47.0,75.0,11.6,220755
1730254200,220755,47.8,73.0,13.6,220755
1730323800,220755,37.4,79.0,8.2,220755
1730682000,220755,51.0,68.4,5.7,220755
1730724600,220755,64.0,67.0,7.2,220755
1730761800,220755,64.8,70.0,4.4,220755
1731058800,220755,65.0,47.0,15.2,220755
1731036600,220755,62.2,51.0,29.7,220755
1731065400,220755,65.0,46.0,28.5,220755
1731030600,220755,59.0,53.0,10.1,220755
1731071400,220755,65.6,47.2,25.0,220755
1731040800,220755,62.8,50.0,13.5,220755
1731001800,220755,51.0,58.6,4.3,220755
1730963400,220755,61.0,57.0,5.7,220755
1730961000,220755,62.4,56.6,5.8,220755
1730962200,220755,61.4,57.0,5.6,220755
1730978400,220755,65.8,51.6,3.9,220755
1730992800,220755,56.0,56.0,4.5,220755
1730949000,220755,63.2,58.0,4.6,220755
1730824800,220755,52.0,74.0,4.3,220755
1730831400,220755,47.0,76.4,3.6,220755
1730792400,220755,59.6,69.0,2.5,220755
1730793600,220755,60.2,68.8,2.2,220755
1730779200,220755,61.0,69.0,3.8,220755
1730785800,220755,57.2,69.0,3.2,220755
1730918400,220755,58.6,71.0,5.3,220755
1730884200,220755,72.6,64.2,3.2,220755
1730880000,220755,73.0,65.0,2.5,220755
1730426400,220755,59.0,59.0,2.1,220755
1730461200,220755,59.2,45.0,2.1,220755
1730500200,220755,45.8,56.0,9.3,220755
1730435400,220755,59.8,54.0,1.4,220755
1730483400,220755,47.4,53.2,3.5,220755
1730449800,220755,55.4,49.0,2.2,220755
1730438400,220755,57.2,52.6,1.3,220755
1730440200,220755,56.4,52.0,1.1,220755
1730431800,220755,61.0,56.0,2.5,220755
1730619000,220755,52.0,51.0,8.5,220755
1730619600,220755,52.2,51.0,8.5,220755
1730597400,220755,46.0,54.0,19.3,220755
1730675400,220755,50.0,70.0,6.5,220755
1730655600,220755,37.6,69.8,2.7,220755
1730346600,220755,51.2,70.2,6.3,220755
1730417400,220755,67.6,66.0,4.9,220755
1730359200,220755,62.2,68.0,4.7,220755
1730405400,220755,69.0,68.0,2.2,220755
1730344200,220755,49.8,71.0,6.5,220755
1730416800,220755,67.0,66.2,4.6,220755
1730383200,220755,72.6,66.0,2.0,220755
1730389800,220755,72.2,67.0,1.6,220755
1730394000,220755,69.6,68.0,1.2,220755
1730520000,220755,57.0,48.8,11.8,220755
1730577600,220755,35.8,62.4,3.5,220755
1730507400,220755,51.0,52.8,8.5,220755
1730542200,220755,62.0,43.8,9.2,220755
1730575800,220755,36.2,62.0,2.9,220755
1730521200,220755,58.0,48.0,11.4,220755
1730523000,220755,59.6,47.8,10.5,220755
1730184600,220755,64.0,65.0,15.5,220755
1730203800,220755,69.0,65.0,18.7,220755
1730235000,220755,37.8,81.0,12.0,220755
1730205600,220755,68.4,65.0,18.8,220755
1730209800,220755,65.8,67.0,18.3,220755
1730212800,220755,59.2,70.8,17.4,220755
1730234400,220755,37.2,81.0,11.8,220755
1730176800,220755,57.2,66.0,11.9,220755
1730285400,220755,64.6,66.0,19.4,220755
1730260800,220755,52.0,70.4,14.1,220755
1730701800,220755,57.0,69.0,7.0,220755
1730695200,220755,56.8,70.0,7.0,220755
1730732400,220755,68.6,67.0,6.5,220755
1730754000,220755,66.4,70.0,4.4,220755
1730740200,220755,57.8,71.8,5.0,220755
1731047400,220755,63.4,49.0,19.0,220755
1731069000,220755,65.4,46.0,29.8,220755
1731027000,220755,57.0,54.0,10.4,220755
1731028200,220755,58.0,54.0,11.7,220755
1730947800,220755,63.0,58.0,4.4,220755
1730961600,220755,62.2,57.0,5.7,220755
1731015000,220755,49.0,59.0,3.2,220755
1730794800,220755,60.8,68.6,2.3,220755
1730807400,220755,62.0,68.0,2.5,220755
1730849400,220755,66.8,69.6,4.1,220755
1730841600,220755,45.4,76.8,3.4,220755
1730833200,220755,47.0,76.0,3.5,220755
1730772000,220755,63.0,69.2,4.0,220755
1730898600,220755,72.8,65.8,8.5,220755
1730896800,220755,72.2,65.0,4.9,220755
1730922000,220755,54.2,71.6,4.6,220755
1730933400,220755,63.0,64.0,6.6,220755
1730925600,220755,56.8,71.0,4.3,220755
1730893200,220755,72.8,65.0,4.0,220755
1730434200,220755,61.0,54.6,1.6,220755
1730432400,220755,61.0,55.6,2.7,220755
1730491200,220755,44.6,56.2,5.6,220755
1730605200,220755,50.2,52.0,9.8,220755
1730646000,220755,45.0,59.0,3.7,220755
1730677800,220755,50.6,70.0,6.5,220755
1730615400,220755,51.0,52.0,8.6,220755
1730367000,220755,64.8,69.0,5.1,220755
1730392200,220755,71.0,67.6,1.7,220755
1730418000,220755,67.6,66.0,5.0,220755
1730579400,220755,33.4,63.0,2.8,220755
1730575200,220755,38.0,62.0,3.8,220755
1730530200,220755,61.0,46.0,9.7,220755
1730526600,220755,60.2,47.0,9.7,220755
1730540400,220755,62.0,44.0,9.7,220755
1730199000,220755,68.0,65.0,18.2,220755
1730244600,220755,43.4,76.0,14.1,220755
1730242200,220755,41.0,77.0,13.0,220755
1730229000,220755,38.0,80.4,12.0,220755
1730175000,220755,56.0,66.0,11.4,220755
1730236200,220755,37.8,80.0,12.1,220755
1730316000,220755,38.2,80.0,9.0,220755
1730264400,220755,54.4,70.0,15.7,220755
1730259000,220755,50.6,71.0,13.3,220755
1730330400,220755,44.0,75.0,9.8,220755
1730707200,220755,62.2,68.0,7.0,220755
1730739000,220755,57.0,72.0,4.9,220755
1730715000,220755,64.0,67.0,7.2,220755
1730735400,220755,63.6,69.6,5.9,220755
1730710800,220755,64.0,67.0,7.4,220755
1730751600,220755,67.0,69.6,4.9,220755
1730745600,220755,63.0,70.8,5.7,220755
1731027600,220755,57.6,54.0,10.9,220755
1731028800,220755,58.0,53.6,10.4,220755
1731052200,220755,64.2,48.0,15.8,220755
1731036000,220755,61.6,51.0,26.2,220755
1731054600,220755,64.0,48.0,17.9,220755
1731013200,220755,49.4,58.6,3.1,220755
1731002400,220755,51.0,58.4,3.6,220755
1730979000,220755,66.0,51.8,4.1,220755
1730990400,220755,59.8,54.6,2.3,220755
1730966400,220755,61.2,55.0,7.6,220755
1730980800,220755,66.0,51.0,4.0,220755
1730809800,220755,62.0,68.2,3.1,220755
1730808000,220755,61.6,68.2,2.7,220755
1730899200,220755,72.8,65.8,9.0,220755
1730902200,220755,72.6,66.0,10.8,220755
1730851800,220755,70.6,69.0,4.2,220755
1730886000,220755,72.8,64.0,3.2,220755
1730895600,220755,72.4,65.0,4.9,220755
1730866200,220755,75.0,68.0,2.9,220755
1730890800,220755,73.0,64.8,3.3,220755
1730875200,220755,74.8,67.0,2.0,220755
1730494200,220755,44.0,57.0,5.7,220755
1730493000,220755,44.0,57.0,5.7,220755
1730466600,220755,60.0,45.0,2.4,220755
1730451000,220755,56.0,49.0,2.3,220755
1730647800,220755,42.8,61.0,3.7,220755
1730645400,220755,45.4,58.6,4.3,220755
1730634000,220755,52.0,52.0,6.4,220755
1730634600,220755,51.4,51.8,6.3,220755
1730632200,220755,51.8,51.2,6.6,220755
1730364000,220755,64.0,69.0,5.1,220755
1730341200,220755,47.4,72.0,8.0,220755
1730345400,220755,51.0,71.0,6.6,220755
1730353800,220755,58.0,70.0,4.6,220755
1730547600,220755,63.0,43.0,10.8,220755
1730538600,220755,62.0,45.0,9.0,220755
1730573400,220755,41.0,61.0,5.1,220755
1730531400,220755,61.0,46.0,9.6,220755
1730548200,220755,63.0,43.0,11.0,220755
1730230200,220755,38.0,80.4,12.0,220755
1730228400,220755,39.0,80.0,12.7,220755
1730223600,220755,43.8,78.6,12.9,220755
1730197800,220755,68.6,65.0,18.3,220755
1730214600,220755,56.8,72.0,16.8,220755
1730208600,220755,67.4,66.0,18.9,220755
1730193000,220755,67.8,65.0,17.9,220755
1730207400,220755,68.0,65.6,19.0,220755
1730322600,220755,36.0,79.0,7.6,220755
1730329800,220755,44.0,75.6,10.7,220755
1730266800,220755,56.0,70.0,16.4,220755
1730266200,220755,55.8,70.0,16.3,220755
1730273400,220755,59.0,69.2,17.8,220755
1730301000,220755,52.8,72.0,12.2,220755
1730701200,220755,57.0,69.0,7.0,220755
1730723400,220755,64.4,66.4,7.1,220755
1730692800,220755,56.6,69.6,6.7,220755
1730710200,220755,63.8,67.0,7.1,220755
1730703000,220755,57.0,69.4,7.0,220755
1731040200,220755,62.0,50.6,12.7,220755
1731048600,220755,63.6,48.2,18.8,220755
1731055800,220755,64.2,47.0,18.1,220755
1731057000,220755,65.0,47.0,15.9,220755
1731069600,220755,65.0,46.4,27.5,220755
1730956200,220755,62.0,57.2,5.4,220755
1730976600,220755,65.0,52.0,3.7,220755
1731021600,220755,53.2,57.0,6.7,220755
1730989200,220755,61.6,54.0,3.8,220755
1730987400,220755,65.2,53.0,4.4,220755
1730991600,220755,57.4,56.0,2.6,220755
1730999400,220755,51.0,58.0,3.0,220755
1730957400,220755,62.0,57.0,4.7,220755
1730845800,220755,63.8,70.6,4.4,220755
1730812200,220755,61.0,69.0,3.4,220755
1730847000,220755,65.8,69.6,4.1,220755
1730822400,220755,54.8,73.0,4.4,220755
1730802600,220755,62.0,68.2,2.2,220755
1730788200,220755,58.0,68.8,3.0,220755
1730778000,220755,61.2,69.0,3.4,220755
1730872800,220755,74.8,67.0,1.5,220755
1730926200,220755,57.6,69.8,4.8,220755
1730855400,220755,73.0,68.0,2.4,220755
1730929200,220755,60.0,67.4,6.4,220755
1730889600,220755,72.6,64.0,3.0,220755
1730916600,220755,60.0,70.2,5.9,220755
1730892600,220755,72.2,65.0,3.6,220755
1730860200,220755,73.0,68.0,1.6,220755
1730484000,220755,47.0,53.8,3.9,220755
1730495400,220755,44.0,57.0,5.7,220755
1730500800,220755,46.0,56.0,8.6,220755
1730496600,220755,43.8,57.0,5.8,220755
1730436000,220755,59.0,54.0,1.2,220755
1730446800,220755,55.0,49.6,1.8,220755
1730622000,220755,53.0,50.6,8.2,220755
1730614200,220755,51.0,51.8,8.0,220755
1730649600,220755,41.0,62.6,3.3,220755
1730622600,220755,53.0,50.6,8.1,220755
1730654400,220755,37.6,67.8,2.6,220755
1730418600,220755,67.8,66.0,5.2,220755
1730337600,220755,47.0,72.6,9.5,220755
1730385600,220755,72.4,66.0,2.1,220755
1730416200,220755,66.8,67.0,4.2,220755
1730347200,220755,52.0,70.0,5.9,220755
1730398200,220755,66.4,68.4,1.5,220755
1730408400,220755,69.4,67.0,2.2,220755
1730532600,220755,61.0,46.0,8.5,220755
1730552400,220755,63.0,44.0,12.1,220755
1730184000,220755,63.8,65.0,15.3,220755
1730224200,220755,42.8,79.0,13.7,220755
1730215200,220755,55.8,72.2,16.3,220755
1730326200,220755,37.8,78.0,7.8,220755
1730295600,220755,64.0,66.2,16.7,220755
1730287200,220755,64.8,66.0,19.0,220755
1730725800,220755,63.8,67.0,7.1,220755
1730757600,220755,65.6,69.6,4.4,220755
1730733600,220755,66.6,67.6,6.4,220755
1730740800,220755,57.8,72.0,4.9,220755
1730758800,220755,65.4,69.8,4.5,220755
1730761200,220755,65.167,69.667,4.4,220755
1731035400,220755,61.0,51.0,26.6,220755
1731067200,220755,65.2,45.4,25.9,220755
1730983800,220755,67.4,50.2,6.0,220755
1730995800,220755,53.8,59.0,5.0,220755
1730993400,220755,55.8,57.0,3.9,220755
1730953200,220755,62.8,58.2,4.9,220755
1730965800,220755,61.0,55.2,7.4,220755
1730974200,220755,65.2,52.0,3.5,220755
1730839800,220755,44.0,77.2,3.4,220755
1730850600,220755,67.4,69.4,4.2,220755
1730815200,220755,60.2,69.8,3.6,220755
1730814600,220755,61.0,69.8,3.6,220755
1730848800,220755,67.0,69.0,4.0,220755
1730834400,220755,46.6,76.4,3.6,220755
1730820000,220755,56.8,72.0,4.4,220755
1730770800,220755,64.8,69.0,4.5,220755
1730776200,220755,60.4,69.6,3.7,220755
1730885400,220755,72.8,64.2,3.0,220755
1730883600,220755,72.8,65.0,4.0,220755
1730932800,220755,63.0,64.4,6.6,220755
1730429400,220755,59.6,57.0,2.1,220755
1730464200,220755,59.8,45.0,2.3,220755
1730444400,220755,55.8,50.4,1.6,220755
1730452800,220755,56.6,49.0,1.8,220755
1730471400,220755,57.0,46.4,2.6,220755
1730428800,220755,59.2,57.0,1.9,220755
1730629200,220755,53.0,51.0,7.0,220755
1730668800,220755,44.0,71.2,5.1,220755
1730620200,220755,52.8,51.0,8.2,220755
1730606400,220755,50.4,52.0,9.8,220755
1730343600,220755,49.4,71.0,6.8,220755
1730389200,220755,73.0,67.0,1.8,220755
1730380800,220755,68.8,70.8,5.5,220755
1730342400,220755,48.4,71.6,8.2,220755
1730568600,220755,46.6,58.0,6.2,220755
1730590200,220755,41.0,58.0,18.1,220755
1730539200,220755,62.0,44.2,9.1,220755
1730550600,220755,63.0,43.0,10.8,220755
1730517600,220755,58.0,49.0,10.4,220755
1730508000,220755,51.4,52.0,9.6,220755
1730242800,220755,41.6,76.8,13.5,220755
1730208000,220755,68.0,66.0,19.0,220755
1730181000,220755,61.4,65.0,13.7,220755
1730181600,220755,62.0,65.0,14.2,220755
1730194200,220755,68.2,65.0,18.0,220755
1730213400,220755,58.4,71.0,17.1,220755
1730175600,220755,56.8,66.0,11.7,220755
1730316600,220755,38.0,80.0,8.8,220755
1730305200,220755,48.0,75.0,11.4,220755
1730292000,220755,66.0,65.0,18.4,220755
1730278200,220755,61.6,67.4,18.7,220755
1730309400,220755,42.6,78.0,10.2,220755
1730742600,220755,59.4,71.6,5.2,220755
1730691600,220755,56.0,70.0,6.5,220755
1730721600,220755,64.2,67.0,7.2,220755
1731038400,220755,62.0,51.0,13.3,220755
1731078000,220755,60.2,52.6,11.1,220755
1731083400,220755,45.8,58.2,5.5,220755
1731081000,220755,51.6,57.0,8.7,220755
1731070200,220755,65.6,47.0,30.5,220755
1731049800,220755,64.0,48.0,19.8,220755
1731024600,220755,55.0,55.8,6.3,220755
1731061800,220755,65.0,46.0,14.2,220755
1731093600,220755,36.6,64.0,2.6,220755
1731088800,220755,40.0,61.6,3.4,220755
1730988000,220755,64.2,53.0,4.2,220755
1730981400,220755,66.6,51.0,4.2,220755
1730997600,220755,51.6,59.4,3.5,220755
1730977200,220755,65.8,51.2,4.0,220755
1730995200,220755,54.0,58.0,5.9,220755
1730794200,220755,60.6,68.2,2.3,220755
1730806800,220755,62.0,68.0,2.3,220755
1730805600,220755,62.0,68.2,2.3,220755
1730815800,220755,60.0,70.0,3.6,220755
1730827800,220755,50.0,75.2,4.0,220755
1730838600,220755,43.6,78.0,3.3,220755
1730820600,220755,56.8,71.2,4.6,220755
1730914200,220755,62.6,70.0,8.0,220755
1730910000,220755,68.2,68.2,8.5,220755
1730926800,220755,58.2,69.6,5.5,220755
1730887800,220755,72.2,64.0,3.7,220755
1730879400,220755,73.2,65.0,2.5,220755
1730929800,220755,60.0,67.0,7.2,220755
1730637600,220755,50.8,52.0,5.6,220755
1730677200,220755,51.0,70.0,6.8,220755
1730596200,220755,45.0,55.0,26.3,220755
1730671200,220755,45.8,71.0,5.8,220755
1730409000,220755,68.6,67.0,2.3,220755
1730400600,220755,66.4,69.0,1.3,220755
1730392800,220755,70.8,68.0,1.2,220755
1730343000,220755,49.0,71.0,7.0,220755
1730556000,220755,62.4,47.4,8.5,220755
1730515200,220755,57.0,50.0,9.7,220755
1730568000,220755,47.2,58.0,6.5,220755
1730183400,220755,63.0,65.0,14.7,220755
1730218200,220755,50.2,75.4,14.2,220755
1730214000,220755,57.2,71.4,16.6,220755
1730276400,220755,59.4,69.0,18.0,220755
1730290200,220755,65.4,65.2,19.3,220755
1730275800,220755,59.0,69.0,18.2,220755
1730281200,220755,64.0,66.2,19.3,220755
1730268600,220755,57.4,70.0,17.0,220755
1730716800,220755,64.0,67.0,7.5,220755
1730680800,220755,50.4,68.6,5.5,220755
1730712000,220755,63.6,67.0,7.2,220755
1730751000,220755,67.2,69.0,4.8,220755
1731084600,220755,44.8,59.0,3.6,220755
1730982000,220755,66.6,51.0,4.4,220755
1730980200,220755,66.0,51.0,4.0,220755
1730946600,220755,63.0,58.2,4.2,220755
1730988600,220755,62.8,54.0,3.8,220755
1731022800,220755,54.0,56.0,9.7,220755
1730939400,220755,64.6,61.0,6.5,220755
1730941200,220755,64.0,60.2,5.3,220755
1730856000,220755,73.0,68.0,2.1,220755
1730892000,220755,72.2,64.8,3.4,220755
1730469600,220755,58.0,46.0,2.5,220755
1730473200,220755,55.4,47.6,2.5,220755
1730421600,220755,67.0,62.8,5.0,220755
1730465400,220755,60.0,45.0,2.2,220755
1730443800,220755,56.2,51.0,1.3,220755
1730461800,220755,59.2,45.0,2.0,220755
1730451600,220755,56.0,49.0,1.9,220755
1730428200,220755,59.0,57.4,1.7,220755
1730466000,220755,60.0,45.0,2.1,220755
1730612400,220755,51.0,51.8,8.4,220755
1730592600,220755,43.0,56.4,23.6,220755
1730638200,220755,50.8,52.2,5.4,220755
1730674800,220755,50.0,70.0,6.2,220755
1730618400,220755,52.0,51.0,8.3,220755
1730638800,220755,50.0,52.6,5.5,220755
1730602200,220755,50.0,53.0,9.7,220755
1730383800,220755,73.0,65.8,2.3,220755
1730385000,220755,72.8,66.0,2.3,220755
1730341800,220755,47.6,72.0,8.4,220755
1730332800,220755,45.4,74.4,10.1,220755
1730367600,220755,64.6,69.2,5.4,220755
1730358000,220755,61.2,68.0,4.5,220755
1730563800,220755,52.333,55.0,6.8,220755
1730569200,220755,45.8,58.4,5.8,220755
1730589600,220755,40.2,58.0,17.7,220755
1730560200,220755,55.8,52.0,7.0,220755
1730541600,220755,62.0,44.0,9.3,220755
1730505600,220755,50.0,53.0,10.0,220755
1730545200,220755,63.0,43.0,10.6,220755
1730513400,220755,56.2,50.0,10.6,220755
1730562000,220755,53.8,53.8,6.7,220755
1730217000,220755,52.4,74.0,15.5,220755
1730193600,220755,68.0,65.0,17.8,220755
1730192400,220755,67.4,65.0,17.5,220755
1730231400,220755,37.0,80.4,11.6,220755
1730289600,220755,65.6,65.0,18.7,220755
1730302200,220755,51.0,73.0,12.3,220755
1730251200,220755,46.6,73.0,13.9,220755
1730318400,220755,37.2,80.0,8.7,220755
1730250000,220755,45.8,74.0,15.2,220755
1730326800,220755,37.8,78.0,8.4,220755
1730738400,220755,58.0,71.8,5.0,220755
1730743800,220755,59.8,71.6,5.3,220755
1731033600,220755,60.4,52.0,24.4,220755
1731050400,220755,64.0,48.0,17.3,220755
1731019200,220755,51.0,58.0,3.7,220755
1731007800,220755,49.8,58.6,4.2,220755
1730950800,220755,63.0,58.0,4.5,220755
1731013800,220755,49.0,59.0,3.1,220755
1730967000,220755,62.0,54.6,7.1,220755
1730986200,220755,67.2,51.4,4.8,220755
1730971200,220755,63.6,52.4,9.3,220755
1730838000,220755,43.6,77.8,3.0,220755
1730845200,220755,62.0,70.8,4.4,220755
1730768400,220755,65.2,69.2,5.0,220755
1730769600,220755,65.8,69.0,4.8,220755
1730863200,220755,74.8,67.8,2.4,220755
1730853600,220755,72.8,68.4,3.3,220755
1730911200,220755,66.4,69.0,8.1,220755
1730854200,220755,73.0,68.4,2.6,220755
1730871600,220755,75.2,67.0,1.7,220755
1730422200,220755,66.0,62.0,5.7,220755
1730450400,220755,55.4,49.0,2.0,220755
1730663400,220755,41.8,73.0,4.2,220755
1730672400,220755,48.2,70.2,6.1,220755
1730624400,220755,53.4,50.8,7.7,220755
1730644800,220755,46.0,58.0,4.2,220755
1730623200,220755,53.2,50.6,7.8,220755
1730335200,220755,46.0,73.6,9.8,220755
1730413800,220755,66.2,67.0,3.9,220755
1730395800,220755,69.6,69.0,1.9,220755
1730527200,220755,60.2,46.4,9.7,220755
1730530800,220755,61.0,46.0,9.4,220755
1730178600,220755,59.2,65.8,13.1,220755
1730200200,220755,68.4,65.0,18.5,220755
1730199600,220755,68.4,65.0,18.2,220755
1730206800,220755,68.0,65.2,19.1,220755
1730299200,220755,56.0,70.4,13.3,220755
1730721000,220755,64.0,67.0,7.3,220755
1730718600,220755,64.4,66.8,7.1,220755
1730763000,220755,65.8,69.0,4.4,220755
1730753400,220755,67.0,70.0,4.6,220755
1730730600,220755,70.0,67.0,7.2,220755
1731073800,220755,64.4,48.8,15.0,220755
1731081600,220755,48.8,58.0,6.6,220755
1731031200,220755,59.8,52.4,9.5,220755
1731063000,220755,65.0,46.0,13.8,220755
1731031800,220755,60.0,52.0,25.3,220755
1731089400,220755,39.6,62.8,3.0,220755
1731033000,220755,60.0,52.0,25.0,220755
1730970600,220755,63.0,53.0,6.5,220755
1731010800,220755,50.0,58.2,3.3,220755
1730968800,220755,62.0,53.8,5.0,220755
1730802000,220755,62.0,68.2,2.2,220755
1730833800,220755,47.0,76.2,3.5,220755
1730789400,220755,58.6,68.8,2.7,220755
1730784600,220755,58.0,69.0,3.4,220755
1730890200,220755,72.6,64.0,3.3,220755
1730859000,220755,73.0,68.0,1.4,220755
1730860800,220755,73.0,68.0,1.8,220755
1730922600,220755,56.2,71.0,4.8,220755
1730913000,220755,63.4,68.4,7.0,220755
1730857200,220755,73.0,68.0,1.8,220755
1730478000,220755,52.2,50.6,2.9,220755
1730478600,220755,51.2,50.6,2.8,220755
1730459400,220755,59.2,46.0,3.3,220755
1730442600,220755,56.0,51.0,1.1,220755
1730640000,220755,49.2,53.6,5.3,220755
1730668200,220755,43.2,72.0,4.7,220755
1730599200,220755,47.6,54.0,11.7,220755
1730628600,220755,53.0,51.0,7.3,220755
1730377800,220755,66.2,71.0,5.8,220755
1730376000,220755,65.8,71.0,5.9,220755
1730401800,220755,66.4,68.2,1.7,220755
1730402400,220755,67.4,68.0,1.8,220755
1730387400,220755,72.4,66.0,3.2,220755
1730399400,220755,66.0,68.4,1.4,220755
1730358600,220755,61.8,68.0,4.6,220755
1730335800,220755,46.2,73.0,9.4,220755
1730373600,220755,64.0,71.0,5.4,220755
1730522400,220755,59.0,48.0,10.0,220755
1730528400,220755,61.0,46.0,9.7,220755
1730515800,220755,57.0,50.0,10.1,220755
1730560800,220755,54.6,53.0,7.0,220755
1730177400,220755,58.2,66.0,12.3,220755
1730174400,220755,55.8,66.0,11.2,220755
1730194800,220755,68.2,65.0,17.8,220755
1730209200,220755,66.6,66.8,18.3,220755
1730186400,220755,65.0,64.6,16.2,220755
1730201400,220755,68.8,65.0,18.3,220755
1730289000,220755,65.2,65.4,19.0,220755
1730287800,220755,64.8,66.0,18.7,220755
1730741400,220755,58.0,72.0,5.0,220755
1730728200,220755,64.6,67.6,7.0,220755
1730731800,220755,70.0,67.0,6.7,220755
1730746200,220755,64.0,70.0,5.5,220755
1731026400,220755,56.0,54.5,15.0,220755
1731049200,220755,64.0,48.0,21.7,220755
1731025200,220755,56.0,55.0,6.4,220755
1731079800,220755,56.2,56.0,9.7,220755
1731084000,220755,45.2,59.0,4.3,220755
1730947200,220755,63.0,58.6,4.2,220755
1730986800,220755,66.4,52.0,4.6,220755
1731009600,220755,50.0,58.2,3.4,220755
1731006000,220755,50.0,59.2,4.4,220755
